Account,Company,Order,SKU,Country,Year,Quantity,UnitPrice,transactionComplete
123456789,SAS Web Tec,99999,s3-supercomputer,Mauritania,1998,4307,688,False
123456775,Will LLC,99982,s6-supercomputer,Andorra,1994,1674,266,True
123456775,SAS Web Tec,99993,s9-supercomputer,Macao,2015,7985,374,False
123456786,Kirlosker Service Center,99995,s1-supercomputer,Vanuatu,2006,618,491,False
123456783,Loolo INC,99985,s5-supercomputer,Algeria,2009,5577,178,True
123456775,SAS Web Tec,99991,s1-supercomputer,Christmas Island,2008,6718,265,False
123456785,My SQ Man,99995,s3-supercomputer,Iceland,2015,5401,488,False
123456771,My SQ Man,99991,s3-supercomputer,Tonga,2007,2343,371,False
123456785,Super Sexy Dingo,99997,s6-supercomputer,Lebanon,1971,4403,248,False
123456772,Will LLC,99995,s4-supercomputer,Lao People's Democratic Republic,1978,8017,17,False
123456775,Kirlosker Service Center,99990,s1-supercomputer,Malawi,2014,2828,197,True
123456778,Name IT,99993,s3-supercomputer,Slovenia,1998,1505,429,False
123456780,SAS Web Tec,99987,s11-supercomputer,Montserrat,2006,49,472,False
123456775,Kirlosker Service Center,99996,s3-supercomputer,France,1971,5360,315,True
123456788,My SQ Man,99985,s2-supercomputer,Netherlands Antilles,1996,5818,684,False
123456776,Will LLC,99994,s4-supercomputer,Norway,2018,3524,594,True
123456785,My SQ Man,99989,s2-supercomputer,Sao Tome and Principe,1978,1091,256,True
123456784,Name IT,99980,s4-supercomputer,Malawi,1988,733,237,True
123456781,Gen Power,99986,s9-supercomputer,Finland,1978,8879,271,True
123456780,Kulas Inc,99981,s1-supercomputer,United States of America,1981,3356,286,True
123456783,Loolo INC,99989,s3-supercomputer,Argentina,1989,6783,326,True
123456776,Will LLC,99982,s7-supercomputer,Solomon Islands,2019,746,502,True
123456777,Super Sexy Dingo,99996,s7-supercomputer,France,2004,93,644,False
123456778,Will LLC,99994,s9-supercomputer,Bosnia and Herzegovina,1977,671,684,True
123456775,ABC Dogma,99996,s2-supercomputer,Antigua and Barbuda,2000,3348,618,False
123456789,Pryianka Ji,99982,s6-supercomputer,Brazil,2002,6975,451,True
123456776,Name IT,99985,s2-supercomputer,Korea,1974,3053,286,False
123456774,Kirlosker Service Center,99991,s1-supercomputer,Slovakia (Slovak Republic),1994,5575,606,False
123456770,GitHub,99985,s8-supercomputer,Saint Barthelemy,1971,6490,246,False
123456776,Gen Power,99995,s9-supercomputer,Cook Islands,1981,3916,628,False
123456776,Pryianka Ji,99995,s3-supercomputer,Netherlands Antilles,1986,8151,579,False
123456778,Kirlosker Service Center,99985,s6-supercomputer,Turkmenistan,1993,2909,80,False
123456784,Loolo INC,99983,s6-supercomputer,Luxembourg,1995,4722,110,True
123456781,My SQ Man,99996,s2-supercomputer,Timor-Leste,2008,5824,578,False
123456782,Super Sexy Dingo,99981,s6-supercomputer,Saint Lucia,1988,6312,228,True
123456771,ABC Dogma,99990,s10-supercomputer,Belize,1983,7809,231,True
123456772,Super Sexy Dingo,99999,s7-supercomputer,French Guiana,2016,5122,217,True
123456770,Super Sexy Dingo,99983,s11-supercomputer,Brazil,2017,7663,59,True
123456774,Gen Power,99992,s1-supercomputer,Dominican Republic,2019,5084,228,True
123456771,Kirlosker Service Center,99997,s11-supercomputer,Cuba,1977,5446,110,True
123456774,Gen Power,99998,s7-supercomputer,Falkland Islands (Malvinas),2010,3055,25,False
123456772,Loolo INC,99992,s6-supercomputer,Senegal,1981,142,397,False
123456776,ABC Dogma,99995,s2-supercomputer,Macedonia,2003,3877,278,False
123456777,Gen Power,99982,s3-supercomputer,Tajikistan,1986,9818,424,True
123456789,Name IT,99980,s7-supercomputer,Nigeria,1996,2195,187,True
123456784,Kirlosker Service Center,99987,s2-supercomputer,Guinea,1974,8861,679,False
123456788,Pryianka Ji,99987,s6-supercomputer,Greece,2010,1642,198,True
123456780,Loolo INC,99981,s2-supercomputer,Cambodia,2005,9844,142,False
123456774,Super Sexy Dingo,99993,s11-supercomputer,Colombia,1992,4609,192,False
123456780,Loolo INC,99990,s8-supercomputer,Niue,2012,1934,158,False
123456778,Gen Power,99983,s11-supercomputer,Ethiopia,1986,6756,242,True
123456774,Kirlosker Service Center,99994,s2-supercomputer,Taiwan,1989,5402,102,True
123456780,Loolo INC,99980,s1-supercomputer,Antarctica (the territory South of 60 deg S),1983,6308,406,False
123456780,Pryianka Ji,99985,s10-supercomputer,Switzerland,2012,390,172,False
123456774,SAS Web Tec,99996,s10-supercomputer,Iraq,2007,6329,188,False
123456773,GitHub,99995,s3-supercomputer,Sierra Leone,1982,9402,242,False
123456773,Loolo INC,99983,s11-supercomputer,Iran,1986,912,39,True
123456789,Loolo INC,99981,s7-supercomputer,Georgia,2002,3056,618,False
123456777,Gen Power,99999,s11-supercomputer,Nauru,2013,7262,335,False
123456774,My SQ Man,99991,s1-supercomputer,Sri Lanka,1994,3803,399,False
123456785,Pryianka Ji,99996,s7-supercomputer,Honduras,2001,533,282,False
123456782,ABC Dogma,99985,s4-supercomputer,Mali,2013,2207,510,True
123456773,Will LLC,99985,s11-supercomputer,Serbia,1975,716,11,False
123456777,Pryianka Ji,99990,s6-supercomputer,Brazil,1987,1700,602,False
123456779,Super Sexy Dingo,99989,s3-supercomputer,Cayman Islands,2002,2406,664,False
123456775,Pryianka Ji,99985,s1-supercomputer,Georgia,2014,341,590,False
123456773,Pryianka Ji,99985,s9-supercomputer,Thailand,1997,7777,286,True
123456780,Super Sexy Dingo,99991,s7-supercomputer,Tuvalu,2018,1264,377,True
123456786,Super Sexy Dingo,99998,s4-supercomputer,United Arab Emirates,1976,8891,372,False
123456785,Name IT,99989,s8-supercomputer,Antigua and Barbuda,1979,6332,276,True
123456776,My SQ Man,99980,s10-supercomputer,Saint Vincent and the Grenadines,2010,5972,483,False
123456776,Loolo INC,99998,s5-supercomputer,Cambodia,2008,5464,211,True
123456786,Loolo INC,99986,s7-supercomputer,Mongolia,1983,2087,298,True
123456775,Kirlosker Service Center,99991,s9-supercomputer,Central African Republic,2003,3587,534,True
123456788,My SQ Man,99999,s11-supercomputer,Nicaragua,2010,296,258,False
123456775,GitHub,99999,s1-supercomputer,Tunisia,1989,4008,287,True
123456780,Gen Power,99982,s5-supercomputer,Cayman Islands,1977,1255,291,True
123456779,My SQ Man,99992,s2-supercomputer,Bosnia and Herzegovina,2006,2053,136,False
123456772,GitHub,99987,s2-supercomputer,Sweden,2000,8715,246,False
123456773,My SQ Man,99996,s8-supercomputer,French Polynesia,2013,2117,468,False
123456787,ABC Dogma,99983,s5-supercomputer,Samoa,2015,1466,561,True
123456780,SAS Web Tec,99981,s8-supercomputer,Kenya,2005,6368,539,True
123456785,Pryianka Ji,99999,s5-supercomputer,Kenya,1979,6937,120,False
123456774,Name IT,99982,s8-supercomputer,Norway,1997,3826,603,True
123456780,Kirlosker Service Center,99998,s5-supercomputer,Sri Lanka,1971,4598,509,True
123456779,My SQ Man,99985,s8-supercomputer,Peru,1995,2603,267,False
123456787,Pryianka Ji,99995,s10-supercomputer,Indonesia,2005,7976,75,False
123456776,Name IT,99995,s6-supercomputer,Austria,2004,6915,610,True
123456783,Will LLC,99990,s8-supercomputer,Peru,1970,2493,265,True
123456777,Kulas Inc,99998,s6-supercomputer,Ghana,1980,5673,334,True
123456771,Super Sexy Dingo,99989,s2-supercomputer,Vietnam,1991,490,629,False
123456782,Will LLC,99990,s1-supercomputer,Pakistan,2014,9963,160,True
123456775,ABC Dogma,99983,s9-supercomputer,United States of America,1993,4721,347,True
123456771,Kulas Inc,99989,s2-supercomputer,Panama,2017,3419,517,True
123456785,Loolo INC,99985,s1-supercomputer,Tuvalu,1980,342,207,False
123456773,Gen Power,99998,s9-supercomputer,Iceland,2000,9290,289,False
123456785,SAS Web Tec,99982,s8-supercomputer,Australia,1996,130,342,False
123456785,Loolo INC,99993,s7-supercomputer,Papua New Guinea,2010,2623,462,True
123456779,SAS Web Tec,99986,s8-supercomputer,Saint Pierre and Miquelon,1985,6089,103,True
123456784,Super Sexy Dingo,99994,s1-supercomputer,Guatemala,1995,9835,227,False
123456782,Pryianka Ji,99983,s8-supercomputer,San Marino,1983,6757,133,False
123456770,Pryianka Ji,99980,s4-supercomputer,French Southern Territories,2001,412,19,False
123456787,Gen Power,99991,s6-supercomputer,Macao,2009,941,454,True
123456773,Name IT,99986,s1-supercomputer,Oman,1980,3032,471,False
123456777,Kulas Inc,99989,s9-supercomputer,Georgia,1975,3258,666,True
123456773,ABC Dogma,99981,s2-supercomputer,Philippines,1986,7771,427,False
123456786,ABC Dogma,99997,s4-supercomputer,Guyana,2012,7544,690,False
123456785,Name IT,99987,s3-supercomputer,Latvia,1987,869,228,True
123456782,SAS Web Tec,99986,s9-supercomputer,Ecuador,1983,9261,652,True
123456784,Super Sexy Dingo,99986,s8-supercomputer,China,2008,696,123,True
123456779,Loolo INC,99999,s10-supercomputer,Gibraltar,1991,9360,625,True
123456787,My SQ Man,99985,s8-supercomputer,Andorra,1988,9450,14,True
123456774,Gen Power,99981,s4-supercomputer,Cocos (Keeling) Islands,1987,4806,513,True
123456784,Loolo INC,99994,s8-supercomputer,Somalia,2002,942,550,False
123456776,Gen Power,99997,s11-supercomputer,Botswana,2014,5585,347,False
123456789,My SQ Man,99987,s3-supercomputer,Netherlands Antilles,2011,7787,294,True
123456771,Kulas Inc,99982,s6-supercomputer,Seychelles,1976,7973,627,False
123456789,GitHub,99991,s11-supercomputer,Yemen,2013,4644,137,False
123456777,GitHub,99980,s11-supercomputer,Niue,2005,7470,103,False
123456773,Gen Power,99995,s2-supercomputer,Botswana,1995,5761,563,False
123456774,Will LLC,99980,s5-supercomputer,Albania,2008,3393,594,False
123456777,SAS Web Tec,99994,s9-supercomputer,Norway,1990,7764,479,False
123456776,Loolo INC,99986,s7-supercomputer,Armenia,1994,6816,238,True
123456776,Kirlosker Service Center,99995,s1-supercomputer,Afghanistan,2015,3840,390,False
123456789,Name IT,99983,s11-supercomputer,Montenegro,1998,9452,556,False
123456781,ABC Dogma,99981,s6-supercomputer,Mauritius,2009,3223,583,False
123456778,My SQ Man,99997,s5-supercomputer,Swaziland,1975,6918,486,True
123456780,ABC Dogma,99981,s11-supercomputer,Bosnia and Herzegovina,1990,6426,438,True
123456771,Name IT,99983,s4-supercomputer,Japan,2001,4195,201,False
123456772,Loolo INC,99993,s5-supercomputer,Saint Kitts and Nevis,1984,5429,532,False
123456786,Loolo INC,99981,s3-supercomputer,Holy See (Vatican City State),1977,7880,145,True
123456781,SAS Web Tec,99982,s2-supercomputer,Israel,2010,7656,398,False
123456779,Kulas Inc,99986,s11-supercomputer,Israel,1995,1957,121,True
123456773,Loolo INC,99995,s3-supercomputer,Saint Pierre and Miquelon,1976,2698,278,False
123456779,Kulas Inc,99981,s7-supercomputer,Tunisia,1970,4636,432,False
123456784,Loolo INC,99996,s5-supercomputer,Czech Republic,1972,8580,436,False
123456774,Kulas Inc,99980,s11-supercomputer,Gambia,2016,6983,189,True
123456786,SAS Web Tec,99990,s1-supercomputer,Taiwan,2006,3550,302,True
123456770,Gen Power,99985,s9-supercomputer,Iran,2007,404,362,False
123456789,Gen Power,99999,s11-supercomputer,Christmas Island,1979,2450,564,True
123456782,Kirlosker Service Center,99983,s7-supercomputer,Svalbard & Jan Mayen Islands,2012,4138,394,False
123456788,Pryianka Ji,99994,s5-supercomputer,Algeria,2018,9079,150,True
123456775,Super Sexy Dingo,99989,s8-supercomputer,Turkey,2001,4753,685,False
123456788,GitHub,99995,s8-supercomputer,France,1996,3351,263,False
123456772,Kirlosker Service Center,99993,s1-supercomputer,Saint Kitts and Nevis,1985,5625,282,False
123456779,Will LLC,99997,s11-supercomputer,Uzbekistan,2011,2286,42,True
123456783,My SQ Man,99996,s5-supercomputer,Saint Vincent and the Grenadines,1980,4728,652,True
123456770,Will LLC,99981,s5-supercomputer,India,1994,8344,456,True
123456773,Super Sexy Dingo,99995,s8-supercomputer,Lesotho,1970,2882,121,True
123456776,GitHub,99985,s6-supercomputer,Isle of Man,1975,9987,32,False
123456784,Kulas Inc,99982,s9-supercomputer,Hungary,2008,8370,324,True
123456773,Gen Power,99986,s7-supercomputer,Bhutan,2018,4556,629,True
123456772,Name IT,99985,s10-supercomputer,Oman,2007,9430,264,False
123456781,Loolo INC,99983,s2-supercomputer,Nauru,1976,8823,689,False
123456776,GitHub,99991,s2-supercomputer,United Kingdom,1970,7950,425,False
123456777,Kulas Inc,99983,s10-supercomputer,Angola,1994,2566,365,True
123456781,Kulas Inc,99995,s5-supercomputer,Macao,1984,4496,262,True
123456785,Will LLC,99994,s3-supercomputer,Congo,1982,4787,210,True
123456771,Pryianka Ji,99989,s7-supercomputer,Kazakhstan,2016,6520,117,False
123456780,Gen Power,99982,s9-supercomputer,Israel,2009,4360,503,False
123456779,Name IT,99986,s1-supercomputer,Togo,1979,5959,485,True
123456779,Super Sexy Dingo,99985,s1-supercomputer,Angola,1970,8199,612,True
123456775,Loolo INC,99982,s7-supercomputer,Montenegro,1991,403,186,True
123456786,My SQ Man,99982,s8-supercomputer,Sweden,1995,84,526,False
123456786,Kulas Inc,99991,s3-supercomputer,Micronesia,1981,3796,95,True
123456781,GitHub,99991,s7-supercomputer,Panama,2010,7174,274,True
123456778,My SQ Man,99997,s6-supercomputer,Western Sahara,1990,1653,463,True
123456784,Loolo INC,99985,s6-supercomputer,Trinidad and Tobago,1983,7108,584,True
123456783,Gen Power,99986,s10-supercomputer,Zambia,2011,3253,658,False
123456787,Kirlosker Service Center,99996,s4-supercomputer,Panama,1992,8901,640,False
123456779,GitHub,99997,s5-supercomputer,Bulgaria,1998,3066,359,False
123456787,Will LLC,99985,s5-supercomputer,Slovakia (Slovak Republic),1996,9977,317,False
123456775,Kulas Inc,99986,s6-supercomputer,Finland,1970,8819,282,True
123456772,Will LLC,99997,s8-supercomputer,Lao People's Democratic Republic,1998,1643,57,True
123456777,Gen Power,99989,s9-supercomputer,Latvia,1973,4350,34,False
123456785,Kulas Inc,99992,s6-supercomputer,Montenegro,2015,9904,357,True
123456781,Will LLC,99980,s10-supercomputer,Bermuda,2009,4544,479,True
123456778,SAS Web Tec,99996,s9-supercomputer,Tajikistan,1996,8493,85,False
123456781,Super Sexy Dingo,99987,s6-supercomputer,Venezuela,1977,224,654,False
123456783,Super Sexy Dingo,99993,s7-supercomputer,Mali,2013,4341,16,True
123456789,Kirlosker Service Center,99997,s4-supercomputer,Yemen,2007,9808,615,False
123456779,Super Sexy Dingo,99990,s4-supercomputer,Costa Rica,1972,102,321,False
123456778,ABC Dogma,99987,s3-supercomputer,Montenegro,2015,7600,347,True
123456772,Gen Power,99983,s1-supercomputer,Brazil,1996,8324,611,False
123456784,GitHub,99981,s7-supercomputer,Brunei Darussalam,1999,4570,284,False
123456770,Loolo INC,99994,s4-supercomputer,Sri Lanka,2019,1920,627,True
123456771,Kirlosker Service Center,99992,s9-supercomputer,Peru,2010,5301,654,False
123456782,Will LLC,99985,s5-supercomputer,Niue,1983,5200,226,False
123456781,Will LLC,99985,s9-supercomputer,Saint Helena,1990,824,356,True
123456783,Will LLC,99989,s7-supercomputer,Paraguay,1976,7423,413,True
123456788,Will LLC,99998,s10-supercomputer,Equatorial Guinea,1995,655,400,False
123456785,GitHub,99986,s1-supercomputer,Philippines,1997,2976,667,True
123456783,ABC Dogma,99989,s7-supercomputer,French Southern Territories,2016,463,88,False
123456775,ABC Dogma,99993,s10-supercomputer,Sao Tome and Principe,1986,3013,653,True
123456774,Kirlosker Service Center,99986,s7-supercomputer,Uruguay,1991,9246,639,True
123456785,GitHub,99981,s1-supercomputer,France,1972,1349,109,False
123456776,Loolo INC,99989,s10-supercomputer,Northern Mariana Islands,1976,9173,51,False
123456778,Kirlosker Service Center,99998,s4-supercomputer,Namibia,2003,5090,95,False
123456777,Pryianka Ji,99981,s11-supercomputer,Ukraine,2018,5540,585,False
123456785,Kulas Inc,99983,s1-supercomputer,Reunion,2016,1244,517,False
123456787,Kulas Inc,99989,s7-supercomputer,Bermuda,1979,9800,83,False
123456780,Loolo INC,99980,s7-supercomputer,Cambodia,1995,7291,364,True
123456771,Gen Power,99999,s4-supercomputer,South Africa,1982,3389,614,False
123456771,ABC Dogma,99995,s9-supercomputer,Taiwan,2008,830,309,True
123456789,SAS Web Tec,99989,s9-supercomputer,Cuba,1988,7812,131,False
123456778,Pryianka Ji,99993,s8-supercomputer,Vietnam,1994,3646,142,True
123456789,ABC Dogma,99985,s8-supercomputer,Venezuela,1990,3768,563,True
123456786,Loolo INC,99993,s2-supercomputer,Niger,2011,4537,326,True
123456780,Gen Power,99989,s10-supercomputer,Indonesia,1992,9827,521,False
123456788,Pryianka Ji,99985,s7-supercomputer,Chile,1983,2436,268,False
123456770,Gen Power,99983,s4-supercomputer,Burkina Faso,1988,4066,120,True
123456774,Name IT,99986,s9-supercomputer,Christmas Island,1989,6825,687,False
123456787,Loolo INC,99981,s9-supercomputer,Palestinian Territory,1979,6805,378,False
123456787,ABC Dogma,99990,s4-supercomputer,Bahamas,2001,8626,481,True
123456777,ABC Dogma,99994,s7-supercomputer,Guinea-Bissau,1985,1679,381,True
123456778,Name IT,99983,s6-supercomputer,Poland,1978,4907,277,True
123456773,SAS Web Tec,99995,s7-supercomputer,Saint Pierre and Miquelon,2015,9244,398,False
123456776,GitHub,99981,s3-supercomputer,Gambia,1984,650,617,True
123456775,SAS Web Tec,99999,s7-supercomputer,Denmark,1973,5802,35,False
123456771,SAS Web Tec,99989,s5-supercomputer,Albania,2017,6917,212,False
123456772,SAS Web Tec,99985,s9-supercomputer,South Africa,2005,7428,591,True
123456788,Pryianka Ji,99985,s3-supercomputer,Bulgaria,1984,4516,212,False
123456785,Gen Power,99991,s1-supercomputer,Guinea-Bissau,1975,3339,40,False
123456783,SAS Web Tec,99996,s9-supercomputer,Poland,1994,9768,491,True
123456781,Kirlosker Service Center,99990,s10-supercomputer,Indonesia,1991,2922,638,False
123456776,Will LLC,99998,s7-supercomputer,Faroe Islands,1985,7276,285,True
123456777,Name IT,99992,s3-supercomputer,Madagascar,2018,8656,56,True
123456778,Kulas Inc,99987,s10-supercomputer,Ecuador,2012,4593,458,False
123456783,Kulas Inc,99990,s2-supercomputer,Dominica,2019,8113,338,True
123456780,Pryianka Ji,99991,s8-supercomputer,El Salvador,1974,9555,308,False
123456773,Kirlosker Service Center,99985,s9-supercomputer,Montserrat,1974,5265,285,False
123456785,Name IT,99985,s8-supercomputer,Norway,2017,2124,106,False
123456789,My SQ Man,99985,s5-supercomputer,Aruba,1970,4149,549,True
123456778,ABC Dogma,99991,s3-supercomputer,Georgia,2011,5386,89,True
123456774,Kirlosker Service Center,99994,s5-supercomputer,Vietnam,1979,1679,690,True
123456787,SAS Web Tec,99993,s11-supercomputer,Nepal,1980,2375,337,False
123456785,GitHub,99993,s8-supercomputer,Uruguay,2012,1513,664,False
123456773,Name IT,99990,s1-supercomputer,South Africa,2000,1662,220,False
123456787,Kulas Inc,99986,s4-supercomputer,Niue,1976,1501,554,True
123456775,Kulas Inc,99985,s2-supercomputer,Panama,1977,5818,524,True
123456774,ABC Dogma,99992,s4-supercomputer,Guatemala,1993,9145,334,False
123456772,Gen Power,99986,s1-supercomputer,Gibraltar,2012,354,422,True
123456786,ABC Dogma,99987,s10-supercomputer,Indonesia,1996,6148,656,False
123456788,Kulas Inc,99995,s11-supercomputer,Palau,1976,9316,572,False
123456783,Will LLC,99995,s8-supercomputer,Togo,2011,9923,102,False
123456776,Kirlosker Service Center,99981,s4-supercomputer,Zimbabwe,2019,1508,441,False
123456777,GitHub,99996,s2-supercomputer,Congo,1985,8446,610,True
123456779,Pryianka Ji,99999,s7-supercomputer,Monaco,1981,8917,180,False
123456780,Super Sexy Dingo,99987,s11-supercomputer,Australia,1996,9947,677,True
123456788,Gen Power,99999,s4-supercomputer,Madagascar,1978,6099,89,True
123456781,Will LLC,99982,s6-supercomputer,Gabon,2017,8941,286,True
123456788,GitHub,99986,s1-supercomputer,Vietnam,1970,309,326,True
123456777,Pryianka Ji,99994,s7-supercomputer,Central African Republic,1996,6198,415,False
123456780,Kirlosker Service Center,99991,s6-supercomputer,Iceland,1970,6163,419,False
123456773,Kirlosker Service Center,99980,s10-supercomputer,Northern Mariana Islands,1976,7815,552,False
123456776,GitHub,99996,s1-supercomputer,Costa Rica,1974,2637,566,False
123456777,Kulas Inc,99990,s8-supercomputer,American Samoa,1978,1660,187,False
123456770,Name IT,99991,s4-supercomputer,Saint Martin,2004,1438,495,False
123456788,Kirlosker Service Center,99999,s9-supercomputer,Kyrgyz Republic,2000,2455,560,False
123456771,Loolo INC,99991,s7-supercomputer,Vietnam,1971,2982,680,False
123456775,Loolo INC,99995,s5-supercomputer,South Georgia and the South Sandwich Islands,2011,8298,361,True
123456783,Will LLC,99987,s7-supercomputer,Azerbaijan,1995,6254,285,False
123456771,My SQ Man,99982,s5-supercomputer,Namibia,1979,4784,181,True
123456786,Kirlosker Service Center,99987,s6-supercomputer,Afghanistan,2001,6701,693,False
123456778,ABC Dogma,99992,s6-supercomputer,Eritrea,1977,4284,68,False
123456786,Kirlosker Service Center,99997,s11-supercomputer,Taiwan,2008,563,697,True
123456785,Super Sexy Dingo,99986,s3-supercomputer,Antigua and Barbuda,1979,8660,163,False
123456780,Will LLC,99994,s11-supercomputer,Guadeloupe,1983,2093,229,False
123456771,Gen Power,99980,s1-supercomputer,Lesotho,1979,320,493,False
123456775,Name IT,99996,s11-supercomputer,Tanzania,1971,8327,368,True
123456778,Kirlosker Service Center,99990,s6-supercomputer,Croatia,2015,8290,642,True
123456783,Will LLC,99987,s10-supercomputer,French Polynesia,1980,1579,193,False
123456788,Super Sexy Dingo,99995,s10-supercomputer,Mali,1970,8865,246,True
123456772,Kulas Inc,99992,s6-supercomputer,Malawi,2005,2160,375,True
123456770,Name IT,99982,s11-supercomputer,Heard Island and McDonald Islands,2013,6044,479,True
123456778,Kirlosker Service Center,99986,s2-supercomputer,Togo,1976,130,87,False
123456775,Kirlosker Service Center,99983,s6-supercomputer,Dominica,1993,3864,383,True
123456775,Will LLC,99995,s7-supercomputer,Bahrain,1995,6560,369,True
123456788,Loolo INC,99993,s4-supercomputer,Egypt,1987,5312,186,False
123456780,SAS Web Tec,99982,s3-supercomputer,Bhutan,1977,9300,388,False
123456789,My SQ Man,99981,s7-supercomputer,Jamaica,1974,6961,667,True
123456785,My SQ Man,99986,s7-supercomputer,Ethiopia,2005,410,432,False
123456775,Kulas Inc,99999,s7-supercomputer,Uzbekistan,1973,7980,280,False
123456770,Name IT,99992,s9-supercomputer,Papua New Guinea,1977,7550,668,False
123456785,Kulas Inc,99993,s5-supercomputer,Congo,1989,9026,82,False
123456788,Kirlosker Service Center,99981,s9-supercomputer,Singapore,1988,2494,669,False
123456770,ABC Dogma,99999,s10-supercomputer,Poland,2018,2360,455,False
123456786,Kulas Inc,99991,s6-supercomputer,Italy,1985,292,384,True
123456789,Will LLC,99986,s6-supercomputer,Guernsey,1995,2488,522,False
123456777,Loolo INC,99991,s4-supercomputer,Mayotte,1983,6316,157,False
123456782,GitHub,99985,s2-supercomputer,Saint Helena,2009,3219,391,True
123456775,Super Sexy Dingo,99991,s6-supercomputer,Togo,1989,7976,20,False
123456771,Kirlosker Service Center,99985,s9-supercomputer,Saint Barthelemy,2006,2923,414,True
123456780,GitHub,99980,s11-supercomputer,Singapore,2018,6717,647,True
123456788,Name IT,99995,s6-supercomputer,Qatar,1982,3259,452,True
123456779,Pryianka Ji,99996,s2-supercomputer,Israel,1992,6506,436,True
123456776,Loolo INC,99999,s4-supercomputer,Saint Helena,2012,5654,18,False
123456781,Gen Power,99993,s8-supercomputer,Malta,1977,9398,253,True
123456786,My SQ Man,99983,s11-supercomputer,Belgium,2018,2515,505,False
123456777,Will LLC,99987,s11-supercomputer,Reunion,1992,5427,427,False
123456775,Loolo INC,99995,s7-supercomputer,United States Virgin Islands,1985,5554,255,True
123456778,Kulas Inc,99983,s6-supercomputer,Belize,1992,5068,135,True
123456780,My SQ Man,99989,s6-supercomputer,Norfolk Island,2008,620,575,False
123456771,Kulas Inc,99995,s11-supercomputer,United Kingdom,1994,6197,246,True
123456788,Loolo INC,99986,s1-supercomputer,United Kingdom,1973,1567,642,False
123456785,Kirlosker Service Center,99987,s3-supercomputer,Antigua and Barbuda,1991,8210,602,False
123456775,My SQ Man,99996,s1-supercomputer,Qatar,1991,4682,341,False
123456777,SAS Web Tec,99986,s5-supercomputer,Bangladesh,2019,4530,39,False
123456773,ABC Dogma,99980,s8-supercomputer,Nepal,1973,104,136,True
123456773,Name IT,99990,s9-supercomputer,Mauritius,1998,9280,182,False
123456770,GitHub,99982,s6-supercomputer,Bouvet Island (Bouvetoya),1979,9778,78,True
123456771,ABC Dogma,99981,s7-supercomputer,France,2018,1522,138,True
123456779,Super Sexy Dingo,99981,s11-supercomputer,Guadeloupe,1989,6652,109,True
123456784,ABC Dogma,99981,s10-supercomputer,Guam,2011,7073,495,True
123456770,Pryianka Ji,99981,s5-supercomputer,Taiwan,1981,7992,224,False
123456771,GitHub,99987,s7-supercomputer,Senegal,1982,3385,416,True
123456789,Name IT,99980,s3-supercomputer,Uruguay,1971,3334,353,False
123456782,SAS Web Tec,99987,s6-supercomputer,Dominica,1995,439,691,True
123456785,Name IT,99995,s11-supercomputer,Yemen,1997,5719,492,False
123456772,Gen Power,99993,s7-supercomputer,Cote d'Ivoire,2003,656,31,False
123456788,Name IT,99991,s4-supercomputer,France,1987,9812,79,True
123456778,Gen Power,99990,s11-supercomputer,Cyprus,1971,4869,559,False
123456771,My SQ Man,99980,s8-supercomputer,Sudan,1994,9232,335,True
123456789,Loolo INC,99995,s2-supercomputer,Chad,1989,1706,95,False
123456787,ABC Dogma,99986,s3-supercomputer,Maldives,1989,607,340,True
123456779,Kulas Inc,99987,s10-supercomputer,Norway,2010,8688,447,False
123456770,ABC Dogma,99992,s11-supercomputer,Isle of Man,1994,5659,374,False
123456783,Will LLC,99982,s10-supercomputer,Ecuador,1977,9861,56,True
123456775,SAS Web Tec,99992,s11-supercomputer,Kiribati,1984,610,344,False
123456778,Kirlosker Service Center,99980,s11-supercomputer,Iceland,2009,4947,268,False
123456770,SAS Web Tec,99990,s8-supercomputer,Saint Kitts and Nevis,1983,9374,541,True
123456780,Kulas Inc,99993,s6-supercomputer,Brunei Darussalam,2005,130,518,True
123456785,Will LLC,99996,s3-supercomputer,Brunei Darussalam,2001,3477,368,False
123456787,Kirlosker Service Center,99985,s6-supercomputer,United States Minor Outlying Islands,1975,422,299,True
123456771,Loolo INC,99989,s9-supercomputer,Egypt,1982,8902,453,True
123456784,Will LLC,99998,s9-supercomputer,Cote d'Ivoire,1992,8743,171,True
123456774,My SQ Man,99998,s4-supercomputer,Cocos (Keeling) Islands,1972,1836,213,True
123456781,Name IT,99997,s1-supercomputer,Saint Lucia,1993,1798,609,False
123456787,Will LLC,99985,s4-supercomputer,Norfolk Island,1975,1521,302,False
123456779,Name IT,99991,s11-supercomputer,Sweden,2000,2891,286,True
123456775,My SQ Man,99996,s4-supercomputer,Guatemala,2015,2324,570,False
123456777,Gen Power,99999,s11-supercomputer,Cote d'Ivoire,2006,8031,604,False
123456775,SAS Web Tec,99991,s3-supercomputer,Montserrat,1996,964,695,True
123456788,Kirlosker Service Center,99995,s2-supercomputer,Slovakia (Slovak Republic),2007,114,88,False
123456788,My SQ Man,99997
